24803.791970    0.06701	5220171128190026048381125057631870357101910035000691999 086596+0352710642a0663 
24803.803140    0.03592	5220171128191631565457925026305222132201910032001807036 086589+0273310642a0716 
24803.810260    0.01858	5220171128192646318341025030620885909301910076003631039 086567+0213510642a0684 
24803.818680   -0.05507	5220171128193854183107925049110918974401910082001299057 086565+0173510642a0671 
24803.827800   -0.05945	5220171128195202322240525034206245525001910047001946044 086546+0163310642a0670 
24803.833360    0.04940	5220171128200002448354725045046000648101910021000993999 086540+0143510642a0295 
24804.832420   -0.05429	5220171129195840863389924570869133758301910084003852031 085857-0046210642a0682
24804.853040   -0.27241	5220171129202822224933524563937996221301910031003945009 085840-0086210642a0646
24804.871410   -0.15379	5220171129205449431963224561854347825301910030003414008 085826-0085610642a0648
24805.696030   -0.06525	5220171130164216716210924356913658877301910042003798010 086050-0093610642a0608
24805.707330   -0.09255	5220171130165833342287024334355169285301910054003651015 086061-0123710642a0671
24805.722360   -0.00730	5220171130172012255774224305614321619301910064003692020 086088-0153810642a0670
24805.962550   -0.01055	5220171130230604091345824143993575233301910073003921017 086209-0324610642a0627
24809.908510   -0.00776	5220171204214814951181723450887294068301910059003709015 088259+0163010642a0655
24809.917600    0.00859	5220171204220120248834023440906187548301910084003408023 088269+0153510642a0739
24809.948730    0.05318	5220171204224610282419423412068330902301910106002819038 088296+0153710642a0685
24809.957260    0.03305	5220171204225827015192423405717708830301910117002457039 088292+0163610642a0667
24809.974460    0.03436	5220171204232313339808323395063385943301910376002331138 088296+0232910642a0787
24809.984930    0.04931	5220171204233818312194323390874368534001910264001635146 088309+0252410642a0946
24809.995670    0.10384	5220171204235346137021223385897260315201910140001730055 088297+0312410642a0786
24810.005680    0.02753	5220171205000810647139123383438450121301910843002014225 088296+0312210642a0996
24810.023000    0.04624	5220171205003306900585023382287876383001910106001822077 088294+0262310642a0681
24810.032560    0.12808	5220171205004653434143723381433164230201910070002066029 088304+0252410642a0633
24810.042640    0.03728	5220171205010123818855423383058894063301910318002288129 088308+0262310642a0664
24810.050610    0.04816	5220171205011252489355523385782980800001910061001668048 088307+0292210642a0595
24810.058100    0.11383	5220171205012339798313823386918966982201910083001910039 088310+0322110642a0598
24810.066600    0.09109	5220171205013554173937823390293895952201910052002436020 088315+0352110642a0602
24810.075160    0.01934	5220171205014813402752623394846263605301910604001968208 088328+0352110642a0804
24810.083520    0.02267	5220171205020016386319423399681262167301910236002224079 088330+0352010642a0749
24810.095330    0.02724	5220171205021716325132823407721978494301910364002091144 088327+0352010642a0671
24810.102910    0.03609	5220171205022811146035923414550823467001910148001765095 088321+0332110642a0736
24810.113280    0.10328	5220171205024307745793923422148692390201910122001783055 088320+0282110642a0711
24810.146680    0.04348	5220171205033113317227023459276950787001910085001935051 088338+0292210642a0767
24810.893730    0.05582	5220171205212658390305923661199894780301910242002101117 088732+0352910642a0654 
24810.902290    0.07213	5220171205213917471244823647794758096001910074001694056 088728+0392910642a0682 
24810.908220    0.02301	5220171205214750480811323652948963488401910054001441043 088729+0392910642a0616 
24810.917040    0.16125	5220171205220032594195823630675195463201910106001642052 088733+0352910642a0667 
24810.931180    0.03963	5220171205222053553446523613392567168301910166002812070 088739+0323010642a0672 
24810.942580    0.06940	5220171205223718678585223598762203130001910116001725104 088736+0303110642a0641 
24810.952440   -0.00391	5220171205225130623925923601566788907401910043001876030 088735+0243110642a0747 
24810.962020    0.12383	5220171205230518376646723581120001436201910104001826052 088741+0223210642a0677 
24810.974920    0.03269	5220171205232353455559223569768399079301910123002483053 088734+0223210642a0684 
24810.984810   -0.00935	5220171205233807445930823573409061877401910070001676050 088728+0243210642a0700 
24810.991730    0.05576	5220171205234805268362623555411629369001910101001948090 088715+0203310642a0682 
24811.009020    0.01563	5220171206001259028299023558526763372401910055001640040 088702+0133510642a0622 
24811.016750    0.03078	5220171206002407209168523543613872312301910264002122122 088692+0173410642a0686 
24811.025270    0.04840	5220171206003623242054323538521865367001910069002064069 088685+0233310642a0637 
24811.034590    0.01336	5220171206004948619477523549087039791401910048001656042 088676+0263210642a0628 
24811.054080    0.12564	5220171206011752330665923534785967598201910040002231013 088660+0263210642a0642 
24811.066960   -0.01046	5220171206013625407708423535460447638301910059002831020 088660+0203310642a0678 
24811.075930    0.11467	5220171206014920644040023536538880483201910089001702043 088659+0173410642a0698 
24818.213930    0.03118	5220171213050803983339926080889538645301910062001977999 086986-0033810642a0663 
24818.220460    0.05783	5220171213051727445691226067871162618201910023001404999 087007-0043510642a0683 
24818.229430    0.01988	5220171213053022589587026106138350679101910048001538373 087015-0043410642a0666 
24818.238920    0.01281	5220171213054402673557626069558666081401910023001770999 087015-0053510642a0663 
24818.247540    0.04988	5220171213055627613737426043437224068001910008002073999 087029-0053310642a0480 
24818.258390    0.02930	5220171213061204689014426049753639155301910047002184999 087053-0043410642a0636 
24818.266700    0.02048	5220171213062402845766426084238783161101910063001625445 087065-0063410642a0670 
24818.273920    0.02331	5220171213063426491431826052253823843401910039001829999 087080-0073310642a0708 
24818.283900    0.05081	5220171213064848930149626033614294910201910016001143435 087082-0103410642a0612 
24818.291960    0.00649	5220171213070025351571526027779293213001910013001526150 087084-0113210642a0546 
24818.301430   -0.00277	5220171213071403763987326039151750863301910054002106295 087096-0063010642a0620 
24818.330880   -0.01697	5220171213075628351728026052752289223401910038002131324 087151-0003010642a0618 
24818.338400    0.01011	5220171213080718029805326084441312268101910139001469478 087138+0032910642a0665 
24818.345020    0.02117	5220171213081649953319226049665362405301910028002230166 087136+0082810642a0591 
24818.363120    0.00983	5220171213084253442557426098043601755101910086001681439 087153+0182510642a0648 
24818.370350   -0.01619	5220171213085318630441426074732769408401910086001966729 087175+0232610642a0685 
24818.377590   -0.00740	5220171213090343844910126059983188031001910013001429143 087180+0282510642a0648 
24818.388340    0.03520	5220171213091912572340326073755545026201910041001298337 087196+0312410642a0671 
24818.395010   -0.01030	5220171213092848952447926088091175956301910043002028242 087203+0342210642a0752 
24818.404520    0.00865	5220171213094230135581426135904195910101910060001730275 087196+0382210642a0659 
24818.414490   -0.02437	5220171213095651803915826119462156920401910037002021231 087207+0422010642a0755 
24818.421100    0.03551	5220171213100623389277826107200661585001910013001882092 087203+0411910642a0585 
24818.431270    0.04082	5220171213102101527877926124611321354201910011001090099 087209+0422010642a0535 
24818.439360   -0.02383	5220171213103241018499326143934329501301910049002194149 087202+0442810642a0669 
24820.299440    0.05926	5220171215071111639488926540354316090301910031002334105 085791+0198110642a0724
24820.309880    0.04672	5220171215072613893677026569275089955101910021001627030 085757+0188210642a0566
24826.562770    0.04544	5220171221133023208479026679651241566301910068002337106 088476+0783710642a0669 
24826.571590    0.11679	5220171221134305206591126702498026584101910128001240362 088467+0763810642a0701 
24826.580660    0.00647	5220171221135609223582026692174880318401910214001200656 088471+0733610642a0669 
24826.588190    0.01054	5220171221140659266776726673406668923001910040001331142 088473+0723710642a0719 
24826.598360    0.04709	5220171221142137992489926663375211196201910049001135173 088476+0723710642a0668 
24826.605990    0.03829	5220171221143237450902426673583756403301910057002240104 088477+0713610642a0673 
24826.622440    0.12341	5220171221145618936141526702028237038101910055001255278 088477+0704010642a0651 
24826.631520    0.01152	5220171221150923268352826697171472296401910063001269267 088472+0704210642a0629 
24826.646820    0.02913	5220171221153125668753826686268215094301910071002320166 088469+0674310642a0606 
24826.654360   -0.02018	5220171221154216278345526690500459844001910028002112087 088467+0634510642a0595 
24826.660220    0.02923	5220171221155043367656226684138493152201910017001869077 088478+0594610642a0577 
24826.672910    0.12020	5220171221160859233077326728446547600101910016001729099 088492+0534810642a0622 
24826.679710    0.00721	5220171221161847285372826726641424653401910045001422999 088495+0484910642a0599 
24826.690080    0.00912	5220171221163343111399326717934758602301910022002168999 088490+0424310642a0596 
24849.341770    0.03793	5220180113081208523350926737674005211301910160001556255 087620+0215810642a0647
24849.357970    0.06890	5220180113083528723305126771067921915101910069001644188 087635+0225810642a0670
24849.363210    0.02354	5220180113084301368471426747959247155401910049002161103 087634+0265910642a0626
24849.372770    0.01155	5220180113085647571455326737589478970301910026002745041 087650+0305810642a0582
24851.392050    0.04732	5220180115092433035650026836276961139301910137001838063 087703+0117910642a0682
24851.418990    0.01359	5220180115100320664992226841806311319401910081002047046 087713+0227710642a0699
24851.428760    0.10966	5220180115101725216333726857988498077101910072001791045 087713+0247710642a0679
24851.437090    0.05979	5220180115102924324786726816995487602201910049002341018 087715+0247810642a0621
24859.507430   -0.00026	5220180123121042149731025468839610992301910031003847062 087783+1213710642a0617 
24859.519220    0.04029	5220180123122740777049225464718358256101910027002138122 087771+1183710642a0627 
24859.523930   -0.03352	5220180123123427660780025455996064734401910052002006047 087766+1163710642a0751 
24859.538320    0.06636	5220180123125510489791425404133943888201910014002097073 087771+1193610642a0609 
24859.546460   -0.03311	5220180123130654329194425393845919324301910033002711116 087770+1203710642a0811 
24859.559190    0.09151	5220180123132513961405625390994197029101910145001144800 087783+1173910642a0643 
24859.565970   -0.04216	5220180123133500022786125380323388920401910114001196183 087790+1183810642a0692 
24859.575200    0.00417	5220180123134817166571625353766107450001910046002305070 087794+1193910642a0582 
24859.584120    0.06804	5220180123140107797490925327154643274201910051001783374 087801+1184310642a0659 
24859.593920    0.08169	5220180123141514758740425317706298469301910056003193227 087803+1154210642a0620 
24859.602200    0.08582	5220180123142710511147325325738221392101910083001000999 087835+1104110642a0650 
24859.610680   -0.03429	5220180123143922990566125315849424739401910102001345128 087839+1094110642a0685 
24859.623390   -0.00535	5220180123145740724961725289258942001001910173002045312 087865+1084010642a0645 
24859.631220    0.05152	5220180123150857534814125267745395911201910141001735992 087863+1104010642a0684 
24859.639610   -0.01624	5220180123152102615503025264427893237301910095003521414 087884+1104010642a0675 
24859.647850    0.08588	5220180123153253979949025276283597256101910136001279999 087901+1104110642a0680 
24859.656710   -0.04548	5220180123154539732023325270521724756401910377001072474 087909+1084110642a0692 
24859.664240   -0.03089	5220180123155630503669925253461265345001910047002093087 087915+1064210642a0663 
24859.673780    0.06311	5220180123161014965565125234320945060201910030001982401 087925+1034310642a0594 
24859.683360    0.00260	5220180123162401963783725234648485352301910059003940343 087925+0984410642a0683 
24859.690860    0.08179	5220180123163450454173825250671712304101910219001120999 087933+0954510642a0661 
24859.700730   -0.04547	5220180123164903127516125249317301036401910157001270252 087953+0914510642a0663 
24859.706940   -0.02993	5220180123165759852193525236201911525001910021001658049 087970+0864710642a0657 
24859.793170    0.07531	5220180123190210053362025273168619087101910092001006999 088114+0764110642a0469 
24859.802500   -0.03990	5220180123191535667359425282753048861401910101001199151 088121+0774110642a0677 
24859.809610   -0.01732	5220180123192550148329025276940865338001910030001875085 088128+0774110642a0593 
24859.857800   -0.02564	5220180123203513728750125320560211611301910047003154784 088172+0724310642a0578 
24859.863240    0.05418	5220180123204304178076425321906070079201910017001949999 088186+0724310642a0493 
24860.513580   -0.05959	5220180124121933721143625162162330410301910031003480029 088404+0826910642a0709 
24860.521540    0.04463	5220180124123100656256625164608101626101910040002654092 088388+0797010642a0514 
24860.532120   -0.10739	5220180124124614748612225142744846714401910172001708128 088382+0817010642a0692 
24860.542220    0.04202	5220180124130047545709725110773644083001910036002790030 088376+0846610642a0669 
24860.568400    0.01708	5220180124133830068316825050791262162301910058003596102 088340+0886610642a0672 
24860.578150    0.04918	5220180124135232191244625052140477194101910131001198596 088335+0896610642a0703 
24860.585270   -0.05638	5220180124140247482345025039922559334401910263001163323 088332+0896710642a0710 
24860.596090   -0.09042	5220180124141821800294125010087234600001910031002095040 088328+0866910642a0589 
24860.602790    0.04831	5220180124142801017267224986409495553201910023001261218 088329+0867010642a0602 
24860.615360   -0.03043	5220180124144607451188124970622829076301910044003516080 088329+0836810642a0859 
24860.625630    0.05789	5220180124150054039429924974826708404101910055001027642 088334+0827210642a0710 
24860.642510   -0.04895	5220180124152512875477424952969573868401910239001233324 088321+0767010642a0671 
24860.652080   -0.03090	5220180124153859320942224930129025031001910024001824041 088321+0767010642a0596 
24860.663740    0.03976	5220180124155547388908324904459253390201910079001925407 088332+0707110642a1226 
24860.678640   -0.01666	5220180124161714251417324894364986440301910037003836074 088328+0687210642a0848 
24860.691880    0.05051	5220180124163618166640124902812690349101910053001093999 088323+0567110642a0643 
24860.704300   -0.04138	5220180124165411904275524895747011481401910025001334054 088317+0507310642a0677 
24860.711340   -0.05000	5220180124170419707032224880515297937001910050001907079 088321+0447610642a0696 
24860.722510    0.04582	5220180124172024452944624862393989726201910020001402999 088321+0437910642a0580 
24860.730900   -0.02735	5220180124173229771552324863965596131301910062003591231 088334+0487810642a0654 
24860.739130    0.06052	5220180124174420454099824880909936007101910063001108999 088339+0526910642a0661 
24860.748160   -0.05524	5220180124175720873003624881048428793401910273001077430 088347+0546310642a0584 
24860.757890   -0.01344	5220180124181121991033824869287030121001910044002397076 088347+0556310642a0526 
24860.765450    0.06471	5220180124182214641139924856369821414201910020001513999 088359+0576110642a0506 
24860.776990   -0.02202	5220180124183851917684524862827809485301910047003925133 088360+0575710642a0781 
24860.784110    0.05998	5220180124184907128167624883487368700101910092000989999 088361+0575510642a0676 
24860.794850   -0.05378	5220180124190435277917924889076635961401910169000885303 088352+0565210642a0682 
24860.801770   -0.02306	5220180124191433118126624880734277749001910020001832051 088345+0555210642a0446 
24860.812620    0.09614	5220180124193010075006824873022570736201910016001586922 088341+0545210642a0544 
24860.823250   -0.04087	5220180124194528588608924884593647911301910036003374081 088341+0535110642a0669 
24860.831830    0.05681	5220180124195750078222824909525663756101910022000804999 088329+0515110642a0574 
24865.888190   -0.03970	5220180129211859470499923477100228180301910158002409049 088402+0554810642a0643 
24865.895750   -0.02790	5220180129212952991922223474215174669301910111002796027 088396+0594810642a0700 
24865.904490   -0.01158	5220180129214227949037423472681910326001910118001922059 088386+0594810642a0701 
24867.908900   -0.02172	5220180131214848768050423657756339956301910069003665008 087139+0376510642a0679
24867.931490   -0.03189	5220180131222120646238323641556120478301910078003660012 087120+0346710642a0663
24867.953250   -0.07016	5220180131225240934571323630699608934301910091003389015 087080+0316810642a0664
24875.175270    0.06422	5220180208041223617862126329922740743301910198001779999 086489-0248210642a0717 
24875.184290    0.10268	5220180208042522850200826363070051336101910117001676142 086490-0258310642a0702 
24875.192210    0.05467	5220180208043646806117226331967714290401910132001904999 086486-0268310642a0676 
24875.200550    0.03729	5220180208044847772254326308349214096001910042001147999 086496-0278310642a0717 
24875.210630    0.09432	5220180208050318352181026309607327847201910049001287130 086501-0278410642a0687 
24875.216830    0.05977	5220180208051214064470726317318024943301910081001942999 086511-0248410642a0663 
24875.236230    0.09293	5220180208054010645005826354929201308101910067001438139 086539-0158510642a0670 
24875.245730    0.02358	5220180208055351437249826329109524663401910046002044999 086539-0198210642a0529 
24875.255380    0.02510	5220180208060744942252326310824288330001910051001354999 086536-0258110642a0697 
24875.264080    0.06681	5220180208062016889588326317167548264201910048001801068 086546-0258110642a0672 
24875.272590    0.07858	5220180208063232038847526329856614500301910106001938999 086561-0228110642a0668 
24875.291660    0.08058	5220180208065959574816926378856080356101910040001578049 086588-0218010642a0665 
24875.300770    0.02720	5220180208071306617093826358990068887401910096001961804 086603-0218010642a0653 
24875.307960    0.03121	5220180208072327613212826344181612170001910046001723416 086630-0138010642a0661 
24875.314720    0.04640	5220180208073312213082426353162510257201910027001965043 086657-0077910642a0559 
24875.326230    0.05232	5220180208074946319379726373794448097301910054001892229 086660-0127910642a0696 
24875.353530    0.04717	5220180208082904606607026407227451954301910025003035066 086700-0108110642a0604 
24875.361140    0.04889	5220180208084002111627626427804755795401910019002243068 086715-0108210642a0790 
24879.360150    0.05504	5220180212083836845303026760292665662301910038002190066 086400+0073610642a0562
24879.366420    0.02779	5220180212084738959845926773073421449401910070001747117 086391+0093410642a0611
24879.375360    0.15118	5220180212090031366089826787996922120101910060001285109 086386+0113510642a0699
24879.415650    0.08281	5220180212095832079425226752759240496201910019000809093 086339+0173710642a0522
24879.429690    0.06872	5220180212101845308488226767617120254301910042002794050 086338+0183910642a0665
24879.437210    0.14874	5220180212102934738025126801607449230101910036001685054 086370+0194010642a0640
24879.446370    0.00381	5220180212104246487598626791465138865401910032001569055 086377+0224010642a0641
24879.454140    0.06485	5220180212105357551728926782135375822301910050002078046 086378+0234110642a0669
24887.719230   -0.00810	5220180220171541721083725115929573534301910022003080186 086159-0019110642a0471 
24888.707300    0.05933	5220180221165830481713924849179008658101910142001153892 086098+0065810642a0684 
24888.714360   -0.06314	5220180221170840708250824829970018704301910050002761448 086105+0005710642a0648 
24888.723420    0.06757	5220180221172143213682624828779841354201910020001415949 086105-0066210642a0598 
24888.732380   -0.03520	5220180221173437472586524843310814718001910015002303052 086111-0096610642a0653 
24888.741650   -0.04672	5220180221174758227856024858678560147401910028001651087 086119-0096310642a0594 
24888.751430    0.04817	5220180221180203854086924864840234377101910003000299999 086113-0116010642a0455 
24889.692180    0.00251	5220180222163644261713424591824625597101910019001325054 086171-0058610642a0401
24889.706910    0.03202	5220180222165757130106124562331153356201910017001750099 086157-0078510642a0606
24889.713240    0.02350	5220180222170703738957824584923269905101910013000986616 086114-0098510642a0675
24889.736190    0.03447	5220180222174007034771324583012400735101910038000902999 085928-0158410642a0622
24889.746100    0.04917	5220180222175422966034224583979118797101910032001142999 085826-0178410642a0645
24889.852060    0.00047	5220180222202658221322824634912335755301910026002784175 085665-0228910642a0634
24889.870360   -0.00320	5220180222205319445385424656838695529301910030002751422 085570-0258810642a0549
24889.880140    0.07769	5220180222210723764330124690080313356101910059000974999 085477-0288710642a0680
24889.888830   -0.04611	5220180222211955338555224700053903166401910058000972108 085520-0238510642a0684
24902.223600    0.03004	5220180307052158697681725978425454678301910116002356076 085411+0017610642a0681
24902.237520   -0.02774	5220180307054201748922626003632718571401910040001738361 085432+0046910642a0671
24902.245420    0.08989	5220180307055324213330626039936163141101910038002271021 085438+0046810642a0643
24902.253580   -0.00929	5220180307060509724046226002591296826001910029001520117 085439+0046910642a0561
24902.262630    0.09684	5220180307061811172768426017317988330201910063001941031 085447+0027210642a0667
24902.271620    0.04189	5220180307063107933660426039089905922301910081002314049 085459+0027310642a0677
24902.279740   -0.02274	5220180307064249207199426061472311627401910024002163117 085488+0037410642a0641
24902.288230    0.06538	5220180307065502828348626064896178709301910058002689027 085491+0037410642a0665
24903.140800    0.07938	5220180308032244736358426258309972928301910036002711044 086354+0143810642a0664
24903.149010    0.01422	5220180308033434223610426266429814729401910032002020999 086370+0123710642a0670
24903.157520    0.02209	5220180308034649553039826244149919606001910027001446999 086382+0083910642a0681
24903.165890    0.09922	5220180308035852487058626245665861047201910057001496060 086391+0043910642a0631
24903.173470    0.11493	5220180308040947954469226290776168741101910044002080037 086404+0033810642a0682
24903.181880    0.06303	5220180308042154214566826255422276143301910069002318092 086415+0043710642a0733
24903.192930    0.02193	5220180308043749364215326268101541840401910044002051999 086427+0133210642a0722
24903.201860    0.01414	5220180308045040380524026250060712622001910019001715468 086440+0113410642a0585
24903.231180    0.02853	5220180308053253901901226286720465346401910019002055571 086478+0093510642a0635
24903.239080    0.07360	5220180308054416440324226273115320436201910029001932021 086495+0063810642a0662
24903.256770    0.06031	5220180308060944994335026297317776297301910040002739031 086500-0044210642a0619
24903.279700    0.06865	5220180308064245716577426321829409729301910050003010019 086510+0143510642a0701
24908.394350    0.05169	5220180313092752058318926547369415365301910041002205102 086516+0663510642a0653
24908.406750    0.15388	5220180313094542880281526578116667093101910024001882037 086539+0713110642a1034
24908.427270   -0.01284	5220180313101515822567626576906369641401910014001536052 086563+0803010642a0646
24916.727790   -0.02367	5220180321172800676719624634525883786301910092002834176 086971+0026910642a0689
24916.739260    0.00180	5220180321174432068416324645594223038301910036002614275 086961-0067010642a0685
24916.746780    0.00447	5220180321175521815783224653454614394301910047003423646 086966-0097010642a0709
24916.757200    0.00100	5220180321181021786329124665092870113301910031002850999 086972-0126610642a0595
24916.764980    0.12287	5220180321182134296801324696203564039101910037000863999 086979-0166410642a0655
24916.780250    0.11930	5220180321184333335013824715526361636101910013000925999 087016-0196010642a0542
24916.789590    0.10926	5220180321185700198964324703500756046201910009001103999 087039-0154610642a0482
24916.800070   -0.02114	5220180321191206083563224720991147971301910012003131999 087058-0144510642a0612
24916.806980    0.15279	5220180321192203088392324752809475027101910009001104999 087064-0154310642a0581
24916.821010    0.02451	5220180321194215149747224752037858296301910003001611415 087085-0153910642a0546
24916.827870    0.37098	5220180321195207865206024784380970509101910003000553999 087110-0133910642a0513
24917.448750   -0.04260	5220180322104612123940224676560328710301910027003475033 086779+0534310642a0641 
24917.455760    0.09485	5220180322105618007826224687156845677101910023002327047 086759+0554410642a0413 
24917.530620   -0.02616	5220180322124405167451724538505161653301910026003457056 086597+0693210642a0553 
24917.540380    0.08618	5220180322125808759868124548577981389101910010000788213 086584+0733210642a0594 
24917.550270   -0.09557	5220180322131223475780124528839410159401910042001381127 086569+0723710642a0628 
24917.573550   -0.10398	5220180322134554601511724501773616185401910030001359102 086538+0703710642a0674 
24917.577910    0.00411	5220180322135211161151424480325809691301910020002499273 086530+0723710642a0203 
24917.587520    0.09392	5220180322140601428358924494575715835101910022001348219 086522+0713810642a0535 
24917.598670   -0.09455	5220180322142205278596524478342236930401910096001275306 086509+0713610642a0546 
24917.605590    0.06943	5220180322143203203483824479517363791101910063001176305 086495+0713510642a0681 
24917.613360    0.11901	5220180322144314364409024448563353453201910026001426235 086478+0664210642a0677 
24917.623960   -0.00411	5220180322145830286110924444219096883301910085002380512 086469+0644310642a0544 
24917.631100   -0.10226	5220180322150847116705424457686686537401910210001103591 086461+0663910642a0734 
24917.641680    0.08882	5220180322152401567432024459700060724101910334001133999 086451+0663610642a0952 
24917.650410    0.12633	5220180322153635745681124431465454070201910092001422820 086445+0663810642a0673 
24917.659140   -0.10020	5220180322154909379282224448971388260401910157000885989 086444+0653710642a0678 
24917.669950    0.08626	5220180322160443411491724454064918968101910179001144999 086446+0653710642a0686 
24917.678120    0.11474	5220180322161629298748924428491397470201910091001539573 086439+0604910642a0679 
24917.684850   -0.04084	5220180322162611080276324436989318320001910072001813402 086434+0574810642a0674 
24917.695130   -0.10416	5220180322164059306315724450415490391401910290000943792 086423+0555110642a0669 
24917.704540   -0.01506	5220180322165432429731524435828445156301910206002602676 086409+0574510642a0682 
24917.712370    0.08541	5220180322170549156854124461960346601101910087001187890 086407+0584910642a0678 
24917.720640    0.12187	5220180322171743294156324440130851453201910120001626821 086396+0554810642a0768 
24917.730150    0.09172	5220180322173124921201424470918452884101910096001076999 086384+0524810642a0648 
24917.739120    0.09780	5220180322174420032489724476647167095101910095001049999 086379+0444910642a0664 
24917.746170    0.07298	5220180322175429253859124481700022484101910018001229999 086376+0355310642a0331 
24917.752430   -0.09382	5220180322180329753279524480900103844401910069001097431 086373+0315510642a0628 
24917.759320   -0.10205	5220180322181325074710924486727689375401910086000927559 086379+0275510642a0626 
24917.768820   -0.02195	5220180322182706098026024478025152823301910044002815999 086377+0245510642a0609 
24917.780670    0.09284	5220180322184410187865524512984159069101910034000887999 086375+0225810642a0774 
24917.790410   -0.09133	5220180322185811244306624518134304323401910031001045324 086363+0215810642a0570 
24918.528900   -0.02159	5220180323124136696750624465108893644301910066002499101 086103+0545610642a0645 
24918.536200   -0.04279	5220180323125207731006624453248860141301910034002521091 086096+0565310642a0612 
24918.544540    0.05417	5220180323130408679084524465108221597101910024001789030 086091+0615210642a0636 
24918.553700   -0.13320	5220180323131719871682924442231988953401910020001915019 086072+0605310642a0669 
24918.563970    0.05190	5220180323133207083163624436204718359101910040000771387 086067+0615310642a0661 
24918.571400   -0.02178	5220180323134248910260624400862641154301910062002727171 086057+0625110642a0724 
24918.582080   -0.11931	5220180323135811746339324402883421969401910065001712078 086048+0605210642a0690 
24918.592580    0.04290	5220180323141318780065924398752054549101910085001288383 086039+0595410642a0615 
24918.600610    0.11224	5220180323142452939330124362452114401201910012000890151 086028+0595510642a0462 
24918.607380   -0.10952	5220180323143437661895424373313212664401910048001402080 086016+0595510642a0664 
24918.617440    0.04646	5220180323144906444850324371865573540101910009001161125 086020+0605310642a0422 
24918.624980   -0.08636	5220180323145958206894724339940234581301910034004111073 086015+0635210642a0568 
24918.634370   -0.14110	5220180323151329319646724348243167001401910034001781048 086000+0615510642a0642 
24918.645350    0.05409	5220180323152917999006624348666275345101910127001109491 085992+0615510642a0818 
24918.655650   -0.13401	5220180323154407992175624333571904211401910252000971505 085984+0615510642a0684 
24918.663030    0.09648	5220180323155445703860324310953591125201910059001668429 085975+0585610642a0653 
24918.671480    0.04314	5220180323160655604246124334145741205101910113001145232 085972+0545810642a0672 
24918.679420   -0.06075	5220180323161821643547224306409294427301910040002807131 085965+0476210642a0642 
24918.689350   -0.06036	5220180323163240110834724307871457019001910036001882080 085963+0456410642a0658 
24918.698370    0.09854	5220180323164538940355524299653684327201910047001317548 085953+0446510642a0660 
24918.703930    0.04471	5220180323165339535294624326241475883101910067000955999 085945+0416510642a0612 
24918.714720   -0.12932	5220180323170911761824624317956510481401910074001302158 085946+0396510642a0598 
24918.722570   -0.01461	5220180323172030173190624302222631816301910049002847306 085953+0346610642a0642 
24918.731410   -0.06933	5220180323173313922652724308107582109001910044001669123 085951+0306610642a0656 
24918.739460    0.10855	5220180323174449003700324303448831723201910026001439999 085946+0246810642a0675 
24918.746260    0.05981	5220180323175436653660924332963630963101910013001048999 085944+0207010642a0329 
24918.760200   -0.13299	5220180323181441693654824331390796473401910042001586077 085939+0167310642a0689 
24918.768210   -0.06242	5220180323182613221577024319350048061301910018002592691 085939+0127510642a0670 
24918.824390    0.03899	5220180323194707343773724392475067152101910045000723999 085926+0008010642a0342 
24918.829320   -0.14231	5220180323195412826016124390446384545401910061001516114 085919+0018110642a0692 
24918.840500   -0.07080	5220180323201018779494624391421255523001910021001938091 085909+0008010642a0580 
24918.849390    0.11709	5220180323202306997670924395340627689201910015001365999 085913-0008010642a0693 
24918.859250   -0.05420	5220180323203718871275624411202410990301910040002772999 085904+0027810642a0709 
24918.893390    0.04761	5220180323212628466656324484691198774101910014000643999 085889+0007410642a0273 
24918.908900   -0.04061	5220180323214848912561124484577091094301910020002638725 085886+0017210642a0503 
24918.917940   -0.14993	5220180323220149884210724515809477079401910051001211110 085888+0036810642a0669 
24923.760690   -0.06266	5220180328181523870696024366433444575301910124002226060 086696+0728210642a0671 
24923.768990   -0.08043	5220180328182720383135924356405028270301910096002429033 086696+0737610642a0680 
24923.777070   -0.07156	5220180328183858441452524347152846553301910080002239024 086698+0767210642a0685 
24923.794020    0.04383	5220180328190322918012424323316209775001910024002633011 086696+0757110642a0666 
24923.811390   -0.07217	5220180328192823823580224314117130166301910111002471036 086701+0747010642a0716 
24923.889780   -0.07353	5220180328212117281772524283008617883301910089002123040 086642+0736410642a0657 
24923.899870   -0.08121	5220180328213548914009824283905243793301910030002619016 086648+0726510642a0681 
24923.920330   -0.07384	5220180328220516914958424289250113993301910013002766011 086615+0716610642a0650 
24924.761460   -0.06018	5220180329181629770492924579032444640301910155002304048 086484+0637810642a0680 
24924.761550   -0.06239	5220180329181637980653524578896634565301910137001290045 086484+0637810642a0598 
24924.776670   -0.06821	5220180329183823937876824549779609406001910073001802042 086504+0588010642a0690 
24924.776670   -0.06185	5220180329183823937876824549779609618001910070001508044 086504+0588010642a0682 
24924.785250    0.11757	5220180329185045991383724539692992188201910053002299024 086521+0568010642a0643 
24924.785450    0.09301	5220180329185103296586724539436040122201910054002422024 086521+0578010642a0643 
24924.805820   -0.06334	5220180329192023217506924521880883557301910062002507017 086532+0508210642a0668 
24924.805840   -0.05945	5220180329192024835685024521859751666301910061002363017 086532+0508210642a0632 
24924.814720    0.07505	5220180329193311733731724505095023609201910085001663039 086546+0508310642a0677 
