date_julian,date_julian_year,residual_m,timestamp,station,elongation_rad
2457125.5,2015.2794520547945,0.03944,5120150413094833597659824467047694127301910046002999060,DE430,4.902476612188029
2457126.5,2015.282191780822,0.05516,5120150414042325286466924252151153674301910015003751057,DE430,5.132937359342241
2457126.5,2015.282191780822,0.04446,5120150414043757373883324236276372575301910019002786058,DE430,5.132937359342241
2457126.5,2015.282191780822,0.02039,5120150414045318106674924220410958039301910051002468094,DE430,5.132937359342241
2457126.5,2015.282191780822,0.01488,5120150414051825555403424196562473437301910055002668057,DE430,5.132937359342241
2457126.5,2015.282191780822,-0.03397,5120150414055100408463224166627790098001910020002779012,DE430,5.132937359342241
2457126.5,2015.282191780822,0.09707,5120150414064316228062624155811234849401910026002923018,DE430,5.132937359342241
2457126.5,2015.282191780822,-0.02816,5120150414070755134806024145755266893401910092001553377,DE430,5.132937359342241
2457126.5,2015.282191780822,0.01703,5120150414072123248420124123756742164301910098002194102,DE430,5.132937359342241
2457126.5,2015.282191780822,-0.02695,5120150414073936867374224137634874674401910052001680182,DE430,5.132937359342241
2457126.5,2015.282191780822,-0.01454,5120150414074749271841224115393808282001910048001361120,DE430,5.132937359342241
2457126.5,2015.282191780822,0.04607,5120150414075840723033024103361022744201910067001604128,DE430,5.132937359342241
2457126.5,2015.282191780822,0.06181,5120150414081058411038924143267151953101910032002265038,DE430,5.132937359342241
2457126.5,2015.282191780822,-0.03096,5120150414082649741681324114585838610001910020002096045,DE430,5.132937359342241
2457126.5,2015.282191780822,0.02062,5120150414084235049751324119607409385301910027002707053,DE430,5.132937359342241
2457126.5,2015.282191780822,0.02622,5120150414085952873976024123257067951301910025002676061,DE430,5.132937359342241
2457126.5,2015.282191780822,0.05595,5120150414090905226338524125825384185301910025002756072,DE430,5.132937359342241
2457126.5,2015.282191780822,0.0259,5120150414093736240879624136456415057301910044002593086,DE430,5.132937359342241
2457126.5,2015.282191780822,0.04065,5120150414094655164512624126526892604201910031001594097,DE430,5.132937359342241
2457127.5,2015.2849315068493,0.03734,5120150415045312390572924028392135482301910045002188181,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.05515,5120150415050148872755424046124289945101910031001665100,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.02302,5120150415051056121990224008104075554301910022002892026,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.00914,5120150415053215138613123985215437867301910029003279025,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.02052,5120150415054514741972723988738390401401910031001330184,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.04231,5120150415055656321998423949458073905201910027001742077,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.02293,5120150415061107559381123948211015404301910081002527167,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.00812,5120150415063632188100423927671102797301910069002137205,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.04787,5120150415065132366017923944556147057101910099001552293,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.02747,5120150415070358228698123905977147257001910061001291240,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.03673,5120150415071756874961423889381149179201910069001287181,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.06096,5120150415073040951572823911272100629401910104001587287,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.00168,5120150415074357042119023888749242488301910242001808618,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.02757,5120150415075547167321523881414653398001910081001362253,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.04512,5120150415080803398995423869009480541201910106001609304,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.04695,5120150415082310076311223894038501015401910069001715213,DE430,5.3684277205902395
2457127.5,2015.2849315068493,0.02263,5120150415083302263293423903024838408101910031002001091,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.00988,5120150415085258715259023874118510368301910106002115248,DE430,5.3684277205902395
2457127.5,2015.2849315068493,-0.04353,5120150415090419180359823871320684924001910048001391156,DE430,5.3684277205902395
2457132.5,2015.2986301369863,0.00731,5120150420100318779726824253795275944301910061002712042,DE430,0.28732566062822174
2457132.5,2015.2986301369863,0.01703,5120150420112835772278724211722432670301910044002823057,DE430,0.28732566062822174
2457132.5,2015.2986301369863,-0.01163,5120150420132953370167324213377088026301910020003017088,DE430,0.28732566062822174
2457132.5,2015.2986301369863,0.05439,5120150420141939421193724236569839085301910023002709018,DE430,0.28732566062822174
2457132.5,2015.2986301369863,0.01285,5120150420160551471285024326712878178301910044003271022,DE430,0.28732566062822174
2457133.5,2015.3013698630136,0.00297,5120150421095220233038924659834195157301910027002862043,DE430,0.5187370092919141
2457133.5,2015.3013698630136,0.04614,5120150421104026714768724656355227214101910024001286060,DE430,0.5187370092919141
