date_julian,date_julian_year,residual_m,sigma_m,elongation_rad,cos_elong_rad,station,reflector,residual_corrected_m
2457963.2459017,2017.57190658,0.0344285073726,1948.158,1.1916753104045896,0.3701040452356927,Grasse,5,0.0344285073726
2457963.25774595,2017.57193903,-0.0106808838399,2293.167,1.1941024428945166,0.3678481747499906,Grasse,5,-0.0106808838399
2457963.2654511,2017.57196014,0.0166243615596,2007.265,1.1956809375736657,0.3663798971972518,Grasse,5,0.0166243615596
2457963.28042705,2017.57200117,-0.0211964544804,1942.157,1.198747931231774,0.3635244471722954,Grasse,5,-0.0211964544804
2457963.28672695,2017.57201843,-0.0327063498051,2496.159,1.2000377175251509,0.3623226000112681,Grasse,5,-0.0327063498051
2457963.29424595,2017.57203903,0.0251453223674,986.188,1.2015767825192385,0.3608876816930042,Grasse,5,0.0251453223674
2457966.23322595,2017.58009103,0.00498285917924,1585.166,1.7824761022468,-0.210102477295348,Grasse,5,0.00498285917924
2457966.25796565,2017.58015881,0.00399175314591,2179.109,1.7872369184216397,-0.2147546304466244,Grasse,5,0.00399175314591
2457966.29752435,2017.58026719,0.00992360739396,2.028,1.7948466243105967,-0.2221804972720548,Grasse,5,0.00992360739396
2457966.3732180498,2017.58047457,0.0102782550304,1747.317,1.809398013226418,-0.2363441594122851,Grasse,5,0.0102782550304
2457966.38673035,2017.58051159,-0.00173541875198,1794.999,1.8119943548669448,-0.2388661457262312,Grasse,5,-0.00173541875198
2457966.4043635,2017.5805599,0.00472250609086,1.442,1.815381937955887,-0.2421542898946458,Grasse,5,0.00472250609086
2457966.4124446,2017.58058204,0.0316845479457,2319.394,1.816934221892064,-0.2436600820244271,Grasse,5,0.0316845479457
2457966.4216353,2017.58060722,0.0152384343593,1516.999,1.818699485966668,-0.2453717617330556,Grasse,5,0.0152384343593
2457966.4343519,2017.58064206,0.00486937193559,2580.238,1.8211416914498424,-0.2477385725972983,Grasse,5,0.00486937193559
2457966.44148765,2017.58066161,-0.00671765179946,1213.999,1.8225119604877624,-0.2490658931309878,Grasse,5,-0.00671765179946
2457966.4509448,2017.58068752,0.0303615632503,1.673,1.8243278489410688,-0.2508241450510261,Grasse,5,0.0303615632503
2457969.39530125,2017.58875425,0.0204708877055,1526.107,2.3861977876390985,-0.7280008892523416,Grasse,5,0.0204708877055
2457969.4062987003,2017.58878438,0.0360459390132,87.896,2.388301284044333,-0.7294413846381015,Grasse,5,0.0360459390132
2457969.41763925,2017.58881545,0.00870528845475,1.821,2.390470569370034,-0.7309235523133241,Grasse,5,0.00870528845475
2457969.42521665,2017.58883621,0.0375837388484,1720.209,2.391920111273177,-0.7319120374901316,Grasse,5,0.0375837388484
2457969.433097,2017.5888578,-0.00641545625045,2.688,2.3934276866465725,-0.7329384659046856,Grasse,5,-0.00641545625045
2457969.442076,2017.5888824,0.0192911925761,1680.125,2.395145542604955,-0.7341060325846909,Grasse,5,0.0192911925761
2457969.4507703,2017.58890622,0.0319445434062,87.925,2.396809031755418,-0.7352345834686604,Grasse,5,0.0319445434062
2457969.45817615,2017.58892651,-0.00671157212569,1.424,2.398226079958549,-0.7361943382842933,Grasse,5,-0.00671157212569
2457969.47538955,2017.58897367,0.00920274882005,1496.319,2.4015200062468995,-0.7384195715558216,Grasse,5,0.00920274882005
2457969.4906794,2017.58901556,0.0174286666362,1232.148,2.40444618188367,-0.7403896492186729,Grasse,5,0.0174286666362
2457974.58929505,2017.60298437,-0.0231296715291,3.712,3.4126910607466456,-0.9634773353118802,Grasse,5,-0.0231296715291
2457974.64128565,2017.60312681,0.0179695191829,3.865,3.423413169786539,-0.96055073605181,Grasse,5,0.0179695191829
2457974.6506041,2017.60315234,0.000806361719826,1.696,3.4253360171134917,-0.9600142075556304,Grasse,5,0.000806361719826
2457974.6588093,2017.60317482,-0.0536551174672,2.456,3.427029421115796,-0.9595387606815416,Grasse,5,-0.0536551174672
2457975.69482165,2017.60601321,0.0246937575786,3.71,3.642933765867931,-0.8769388094047907,Grasse,5,0.0246937575786
2457975.70082955,2017.60602967,0.0377333465068,0.041,3.644198051259606,-0.8763304905663054,Grasse,5,0.0377333465068
2457981.90649385,2017.62303149,0.0018596950023,88.019,5.025967693919898,0.3084648047353109,Grasse,5,0.0018596950023
2457981.9137099,2017.62305126,-0.00573632092788,88.019,5.0276534692282295,0.310067935422867,Grasse,5,-0.00573632092788
2457981.9225283,2017.62307542,0.028661519572,88.02,5.0297137533683305,0.3120260177592787,Grasse,5,0.028661519572
2457981.93053275,2017.62309735,0.0539049210994,1.705,5.031584037951767,0.3138023789228664,Grasse,5,0.0539049210994
2457981.9390263,2017.62312062,-0.0156067308934,1.812,5.0335687769697275,0.3156862461352499,Grasse,5,-0.0156067308934
2457981.94796515,2017.62314511,0.0349355044811,2.101,5.035657764449527,0.3176677201365297,Grasse,5,0.0349355044811
2457981.9574004,2017.62317096,0.0108892026393,1.849,5.037862972937631,0.3197579293579092,Grasse,5,0.0108892026393
2457981.96627355,2017.62319527,0.0264863076656,3.229,5.039937006454366,0.3217223854545359,Grasse,5,0.0264863076656
2457981.97644245,2017.62322313,-0.0163724121602,1.535,5.042314148831992,0.3239722336701687,Grasse,5,-0.0163724121602
2457981.9840162,2017.62324388,0.0252330604045,88.039,5.044084797196226,0.3256468761960092,Grasse,5,0.0252330604045
2457981.9986016,2017.62328384,-0.0233080086262,1.608,5.047495074149903,0.3288693640690756,Grasse,5,-0.0233080086262
2457982.007931,2017.6233094,0.0228693786113,1622.102,5.049676692085725,0.3309288461783836,Grasse,5,0.0228693786113
2457982.7460632,2017.62533168,-0.00182494492843,87.926,5.222880986380122,0.4886065833093187,Grasse,5,-0.00182494492843
2457982.75109655,2017.62534547,-0.00126835675552,87.939,5.224065625672848,0.4896398429968446,Grasse,5,-0.00126835675552
2457982.76060845,2017.62537153,-0.0182646212132,87.944,5.22630443972231,0.4915906917089149,Grasse,5,-0.0182646212132
2457982.77160225,2017.62540165,-0.0257494148762,87.946,5.228892229813919,0.4938425590765513,Grasse,5,-0.0257494148762
2457982.7798476,2017.62542424,0.0237580838649,87.948,5.230833199178072,0.4955294002799829,Grasse,5,0.0237580838649
2457982.78770605,2017.62544577,-0.00132080884292,87.958,5.232683192195328,0.4971354389870939,Grasse,5,-0.00132080884292
2457982.89914055,2017.62575107,0.00317719607041,88.03,5.258926712608623,0.5197324338460128,Grasse,5,0.00317719607041
2457982.9066705,2017.6257717,-0.0305664238484,88.03,5.260700729262988,0.5212472092544523,Grasse,5,-0.0305664238484
2457982.9166788,2017.62579912,-0.0232438740285,88.035,5.263058758040851,0.5232581135248802,Grasse,5,-0.0232438740285
2457982.9240883,2017.62581942,-0.0102895197423,1.731,5.264804582662057,0.5247450621305206,Grasse,5,-0.0102895197423
2457982.93310015,2017.62584411,-0.00371870370223,88.044,5.266928057139747,0.5265515053737512,Grasse,5,-0.00371870370223
2457982.9411995,2017.6258663,0.0125786366908,88.046,5.268836615456125,0.5281730933145796,Grasse,5,0.0125786366908
2457982.9501128,2017.62589072,-0.0263390240224,88.053,5.270937081408771,0.5299555096520695,Grasse,5,-0.0263390240224
2457982.95751865,2017.62591101,0.00777807860062,1560.176,5.272682392546404,0.5314347700058675,Grasse,5,0.00777807860062
2457982.9660414,2017.62593436,-0.0108574327977,3.235,5.274691012892738,0.5331351975352542,Grasse,5,-0.0108574327977
2457982.98950725,2017.62599865,0.0100651088207,1159.351,5.280221895423735,0.5378063120951537,Grasse,5,0.0100651088207
2457983.08429775,2017.62625835,0.0313600602596,2.422,5.3025712617366985,0.556512478659408,Grasse,5,0.0313600602596
2457983.7287892,2017.62802408,0.0172573628871,87.932,5.45476009547412,0.6760370084446838,Grasse,5,0.0172573628871
2457983.7368484,2017.62804616,-0.0146679577382,87.934,5.456664871647124,0.6774393491875913,Grasse,5,-0.0146679577382
2457983.7452726,2017.62806924,0.0250627103298,87.934,5.458655938470338,0.6789025916338726,Grasse,5,0.0250627103298
2457983.7529011,2017.62809014,0.002698213145,87.934,5.460458960975577,0.6802253176384461,Grasse,5,0.002698213145
2457983.76170125,2017.62811425,0.018198877856,87.94,5.46253892986315,0.6817484687239347,Grasse,5,0.018198877856
2457983.7691509,2017.62813466,0.0287696423976,87.939,5.464299718395026,0.6830355806023019,Grasse,5,0.0287696423976
2457983.8005628,2017.62822072,0.0181285443752,87.944,5.471724361730296,0.6884395534574217,Grasse,5,0.0181285443752
2457983.80984475,2017.62824615,-0.0089623627217,87.947,5.473918329849662,0.6900291665812481,Grasse,5,-0.0089623627217
2457983.81902815,2017.62827131,-0.00874182553603,87.952,5.476089023680281,0.6915986478408258,Grasse,5,-0.00874182553603
2457983.82974455,2017.62830067,0.00918534426377,87.953,5.478622098668367,0.6934260215833092,Grasse,5,0.00918534426377
2457983.84781205,2017.62835017,0.01907745032,1290.103,5.482892833104675,0.6964968714925649,Grasse,5,0.01907745032
2457983.85655015,2017.62837411,0.0290907922237,87.964,5.484958337278993,0.6979775075261611,Grasse,5,0.0290907922237
2457983.87035445,2017.62841193,-0.0143164095433,87.972,5.488221410933747,0.7003105387407267,Grasse,5,-0.0143164095433
2457983.88619545,2017.62845533,0.0355040135829,1543.185,5.491965956386515,0.7029786227964931,Grasse,5,0.0355040135829
2457983.89256105,2017.62847277,0.00417223601029,87.982,5.493470686122456,0.7040480068544483,Grasse,5,0.00417223601029
2457983.90124805,2017.62849657,0.0133990350215,87.98,5.495524166495912,0.7055048053980002,Grasse,5,0.0133990350215
2457983.91035845,2017.62852153,-0.016858547643,87.976,5.497677740889923,0.7070294174280571,Grasse,5,-0.016858547643
2457983.9222976,2017.62855424,0.0177136960475,87.986,5.5005000044711965,0.7090224590086512,Grasse,5,0.0177136960475
2457983.93192265,2017.62858061,0.0167210402934,87.986,5.5027752517476145,0.7106250947058818,Grasse,5,0.0167210402934
2457983.9395256,2017.62860144,-0.00315138669326,87.985,5.504572502633263,0.7118884397030262,Grasse,5,-0.00315138669326
2457983.9493952,2017.62862848,-0.000272720769187,87.994,5.5069055678339724,0.713524995092673,Grasse,5,-0.000272720769187
2457983.95712225,2017.62864965,-0.0231460032017,87.997,5.508732159962982,0.7148035688971736,Grasse,5,-0.0231460032017
2457983.9672218,2017.62867732,0.00945869116471,87.998,5.511119587673821,0.7164711187599683,Grasse,5,0.00945869116471
2457983.9929178,2017.62874772,0.00467851786301,87.996,5.5171938526453825,0.7206953840488247,Grasse,5,0.00467851786301
2457984.0004587,2017.62876838,-0.031490534261,1360.153,5.518976439707754,0.721930020172742,Grasse,5,-0.031490534261
2457984.00636805,2017.62878457,0.00937917856858,87.984,5.52037334431104,0.7228959260846172,Grasse,5,0.00937917856858
2457984.0447916,2017.62888984,-0.0310983356984,2.481,5.529456188314267,0.7291418752592963,Grasse,5,-0.0310983356984
2457984.05536565,2017.62891881,-0.0396667418034,1.664,5.531955736599465,0.7308501930198363,Grasse,5,-0.0396667418034
2457984.06072385,2017.62893349,0.00587072996781,1.583,5.533222330383936,0.7317141048234503,Grasse,5,0.00587072996781
2457989.00856895,2017.64248923,-0.00694045396163,2.948,0.3883305972200648,0.9255424583427772,Grasse,5,-0.00694045396163
2457989.017537,2017.6425138,-0.0266232189687,3.308,0.3902908314766788,0.9247984499849182,Grasse,5,-0.0266232189687
2457989.025786,2017.6425364,-0.0482499298604,3.229,0.3920934662448121,0.9241111220720372,Grasse,5,-0.0482499298604
2457989.0822661,2017.64269114,0.00915780691789,2.844,0.4044248580186353,0.9193288618696606,Grasse,5,0.00915780691789
2457989.0900625,2017.6427125,-0.00539931626632,2.607,0.4061255389868234,0.9186583316062096,Grasse,5,-0.00539931626632
2457989.0988371,2017.64273654,-0.0413332876713,2.239,0.4080391597315382,0.9179006684215684,Grasse,5,-0.0413332876713
2457989.11316335,2017.64277579,-0.00455424161269,3.003,0.4111625144255653,0.916656814110316,Grasse,5,-0.00455424161269
2457989.12328845,2017.64280353,-0.0326900181325,2.618,0.4133691977792844,0.9157726263541012,Grasse,5,-0.0326900181325
2457990.19975375,2017.64575275,-0.0124666389973,2.387,0.6443889476230553,0.7994669814690277,Grasse,5,-0.0124666389973
2457990.22040545,2017.64580933,-0.0292914804967,2.823,0.6487514462776622,0.7968387855903062,Grasse,5,-0.0292914804967
2457991.06660685,2017.64812769,-0.0263517794163,3.593,0.8253017795739579,0.6783352632120261,Grasse,5,-0.0263517794163
2457991.09758075,2017.64821255,-0.0245986876042,3.357,0.8316842623167817,0.6736319334349976,Grasse,5,-0.0245986876042
2457991.11238515,2017.64825311,0.0174440446346,3.335,0.8347329169040187,0.6713756464861944,Grasse,5,0.0174440446346
2457991.12995625,2017.64830125,-0.0445252356084,2.939,0.838349689896495,0.6686908084227634,Grasse,5,-0.0445252356084
2457991.1471149,2017.64834826,-0.0340009626897,2.186,0.841879866125971,0.6660618179166374,Grasse,5,-0.0340009626897
2457991.15532375,2017.64837075,0.0173329415767,3.632,0.8435681407209121,0.6648015911005992,Grasse,5,0.0173329415767
2457991.16581385,2017.64839949,-0.0550238785298,3.456,0.845725031184613,0.6631888057010106,Grasse,5,-0.0550238785298
2457991.1828484,2017.64844616,-0.0179567036183,2.919,0.849226207582221,0.6605642833240954,Grasse,5,-0.0179567036183
